season,team,bpi,bpi_off,bpi_def
2021,SOU,-4.6,-6.0,1.4
2021,SPU,-0.5,-2.9,2.5
2021,STAN,7.1,3.1,4.0
2021,STBK,-1.2,-1.1,-0.0
2021,STET,-3.3,-1.7,-1.6
2021,SUU,3.6,3.2,0.4
2021,SYR,11.1,6.6,4.5
2021,Southern California,14.3,7.0,7.3
2021,TA&M,3.3,-0.5,3.8
2021,TAR,-0.4,2.3,-2.7
2021,TCU,2.8,0.4,2.5
2021,TEM,2.6,2.2,0.4
2021,TENN,13.3,5.0,8.3
2021,TEX,12.4,6.7,5.7
2021,TLSA,3.7,0.2,3.4
2021,TNST,-7.1,-2.8,-4.3
2021,TNTC,-7.2,-5.5,-1.8
2021,TOL,7.3,5.7,1.6
2021,TOW,-5.0,-5.5,0.5
2021,TROY,-5.0,-2.4,-2.5
2021,TTU,14.4,6.5,7.9
2021,TULN,0.1,0.6,-0.5
2021,TXSO,-0.6,-2.4,1.8
2021,TXST,-0.4,-0.3,-0.1
2021,UAB,6.9,4.9,2.0
2021,UALB,-0.1,4.1,-4.2
2021,UAPB,-9.5,-4.8,-4.6
2021,UCD,-1.8,-0.7,-1.0
2021,UCF,4.1,2.5,1.6
2021,UCI,5.4,1.1,4.3
2021,UCLA,11.6,6.2,5.4
2021,UCR,5.0,3.0,2.0
2021,UCSB,8.5,7.9,0.6
2021,UCSD,-5.4,-5.7,0.3
2021,UGA,5.1,4.9,0.2
2021,UIC,-5.8,-5.4,-0.4
2021,UIW,-8.6,-6.4,-2.2
2021,ULM,-5.9,-6.9,1.0
2021,UMBC,3.1,0.9,2.2
2021,UML,-0.9,0.8,-1.7
2021,UNA,-3.8,-1.2,-2.5
2021,UNC,12.0,5.3,6.7
2021,UNCA,-2.3,-3.1,0.8
2021,UNCG,6.2,3.2,3.1
2021,UNCO,-3.9,-3.1,-0.8
2021,UNCW,-2.0,-0.3,-1.7
2021,UND,-6.6,-4.5,-2.1
2021,UNF,-6.8,-4.0,-2.8
2021,UNH,-2.3,1.2,-3.5
2021,UNI,-0.4,0.1,-0.5
2021,UNLV,1.8,-0.2,2.0
2021,UNM,-6.9,-7.1,0.2
2021,UNO,-4.4,-1.9,-2.5
2021,UNT,7.9,3.7,4.1
2021,UPST,-7.9,-6.0,-1.9
2021,URI,5.8,2.5,3.3
2021,USA,-1.4,-2.1,0.7
2021,USD,-2.5,-2.1,-0.4
2021,USF,-0.3,-1.8,1.5
2021,USM,-4.1,-0.4,-3.7
2021,USU,9.0,4.8,4.2
2021,UTA,-1.8,-1.6,-0.1
2021,UTAH,7.5,3.5,4.0
2021,UTC,0.9,0.4,0.5
2021,UTEP,0.4,-1.2,1.6
2021,UTM,-9.1,-7.4,-1.7
2021,UTSA,0.1,-1.0,1.1
2021,UTU,-7.6,-2.4,-5.2
2021,UVA,13.9,8.0,5.8
2021,UVM,5.7,3.6,2.1
2021,UVU,-3.6,1.7,-5.3
2021,VAL,-3.4,-1.2,-2.2
2021,VAN,5.3,3.0,2.2
2021,VCU,8.5,6.9,1.6
2021,VILL,15.1,10.9,4.2
2021,VMI,-0.3,-0.4,0.1
2021,W&M,-6.9,-2.7,-4.2
2021,WAG,-1.5,-2.0,0.5
2021,WAKE,0.4,1.2,-0.8
2021,WASH,0.3,-1.7,2.1
2021,WCU,-3.3,-2.8,-0.6
2021,WEB,4.0,4.1,-0.0
2021,WICH,5.5,3.3,2.2
2021,WIN,6.5,2.6,3.9
2021,WIS,13.2,6.0,7.2
2021,WIU,-7.1,-1.1,-6.0
2021,WKU,6.0,0.9,5.1
2021,WMU,-6.7,-1.3,-5.5
2021,WOF,4.5,2.6,1.9
2021,WRST,8.3,4.7,3.6
2021,WSU,4.5,3.3,1.2
2021,WVU,12.0,8.1,3.9
2021,WYO,-3.2,-1.8,-1.5
2021,XAV,8.7,5.2,3.5
2021,YSU,-4.3,-3.1,-1.2
2022,AAMU,-7.9,-3.1,-4.8
2022,ACU,2.1,-0.1,2.2
2022,AKR,4.9,3.6,1.3
2022,ALA,12.8,5.3,7.6
2022,ALCN,-4.4,-2.8,-1.6
2022,ALST,-7.4,1.6,-9.0
2022,AMCC,-2.9,-0.3,-2.6
2022,AMER,-8.2,-4.0,-4.2
2022,APP,1.0,-0.2,1.2
2022,APSU,-5.2,-1.9,-3.3
2022,ARIZ,17.7,11.1,6.6
2022,ARK,13.3,7.8,5.5
2022,ARMY,-4.7,-4.6,-0.1
2022,ARST,-1.6,-2.5,0.9
2022,ASU,6.6,2.5,4.1
2022,AUB,16.4,12.7,3.6
2022,BALL,-4.2,-3.5,-0.7
2022,BAY,17.9,10.1,7.8
2022,BCU,-8.1,-6.6,-1.5
2022,BEL,8.0,4.2,3.8
2022,BELL,0.2,-1.3,1.5
2022,BGSU,-3.5,-2.8,-0.8
2022,BING,-4.3,2.4,-6.6
2022,BOIS,9.1,9.0,0.1
2022,BRAD,4.5,3.1,1.4
2022,BRWN,-1.4,2.0,-3.4
2022,BRY,0.8,-0.3,1.0
2022,BUCK,-8.7,-6.0,-2.7
2022,BUF,4.2,3.0,1.2
2022,BUT,1.8,-1.3,3.1
2022,BYU,7.0,4.7,2.3
2022,CAL,3.0,-0.1,3.1
2022,CAM,-1.3,1.3,-2.6
2022,CAN,-2.6,-2.2,-0.4
2022,CARK,-7.4,-4.3,-3.1
2022,CBU,-2.4,0.2,-2.6
2022,CCSU,-9.5,-3.1,-6.4
2022,CCU,2.2,-2.3,4.5
2022,CHSO,-9.0,-6.4,-2.6
2022,CHST,-9.8,-3.3,-6.5
2022,CIN,5.2,2.4,2.7
2022,CIT,-2.4,0.5,-2.9
2022,CLE,0.7,-1.4,2.1
2022,CLEM,8.2,-1.3,9.5
2022,CLT,-1.1,-0.9,-0.3
2022,CMU,-6.9,-4.4,-2.5
2022,COFC,1.8,2.3,-0.5
2022,COLG,4.2,2.3,2.0
2022,COLO,6.4,5.9,0.4
2022,COLU,-10.1,-11.0,0.9
2022,CONN,13.9,6.0,7.8
2022,COPP,-6.2,-5.5,-0.8
2022,COR,-0.4,-2.5,2.1
2022,CREI,8.1,3.1,5.0
2022,CSU,7.3,3.0,4.3
2022,CSUB,-5.0,-4.8,-0.2
2022,CSUF,0.6,1.0,-0.4
2022,CSUN,-9.3,-7.9,-1.4
2022,DART,-1.9,-3.7,1.7
2022,DAV,9.6,4.0,5.6
2022,DAY,10.2,5.3,4.9
2022,DEL,1.4,1.0,0.4
2022,DEN,-8.2,-3.8,-4.5
2022,DEP,6.2,3.8,2.5
2022,DETM,-1.5,-0.7,-0.8
2022,DREX,1.4,1.5,-0.1
2022,DRKE,6.6,5.4,1.2
2022,DSU,-10.6,-6.6,-4.0
2022,DUKE,17.6,10.5,7.1
2022,DUQ,-4.3,-0.7,-3.6
2022,ECU,0.6,-2.5,3.1
2022,EIU,-10.7,-5.0,-5.7
2022,EKU,-2.1,0.9,-3.0
2022,ELON,-4.1,-7.5,3.4
2022,EMU,-6.7,-3.8,-2.9
2022,ETSU,-0.9,-0.1,-0.8
2022,EVAN,-9.1,-5.1,-4.0
2022,EWU,-2.7,0.3,-3.0
2022,FAIR,0.1,0.4,-0.3
2022,FAMU,-7.3,-2.4,-4.9
2022,FAU,1.4,1.6,-0.2
2022,FDU,-9.2,-5.9,-3.3
2022,FGCU,-0.4,0.7,-1.1
2022,FIU,-4.0,-4.1,0.2
2022,FLA,10.0,6.7,3.2
2022,FOR,0.1,-1.2,1.3
2022,FRES,7.0,4.5,2.5
2022,FSU,6.4,2.5,4.0
2022,FUR,7.9,5.2,2.8
2022,GASO,-3.3,-3.2,-0.1
2022,GAST,2.3,4.3,-2.0
2022,GCU,5.4,3.9,1.5
2022,GMU,4.9,1.7,3.2
2022,GONZ,20.5,12.8,7.7
2022,GRAM,-6.9,-4.2,-2.8
2022,GTWN,0.5,1.0,-0.4
2022,GWEB,1.1,-0.0,1.1
2022,HALL,10.2,0.8,9.4
2022,HAMP,-7.4,-0.7,-6.7
2022,HARV,-3.5,1.2,-4.7
2022,HAW,-0.3,-1.0,0.6
2022,HCU,-7.7,-5.0,-2.7
2022,HOF,3.9,2.4,1.5
2022,HOU,19.8,10.1,9.7
2022,HOW,-1.3,-1.8,0.5
2022,HPU,-3.7,-2.6,-1.0
2022,IDHO,-8.8,-4.6,-4.1
2022,IDST,-9.7,-7.5,-2.1
2022,ILL,15.5,11.9,3.5
2022,ILST,-2.0,2.1,-4.0
2022,INST,-3.5,-1.7,-1.8
2022,IONA,7.6,5.4,2.2
2022,IOWA,16.2,9.2,6.9
2022,ISU,9.7,4.3,5.5
2022,IUIN,-11.0,-4.6,-6.4
2022,JAX,1.4,2.0,-0.6
2022,JKST,-4.8,-0.8,-4.0
2022,JMU,-0.5,3.5,-4.0
2022,JOES,0.8,-0.9,1.7
2022,JXST,3.7,1.2,2.5
2022,KENN,-1.9,-3.2,1.3
2022,KENT,3.7,2.0,1.7
2022,KSU,8.0,2.0,6.0
2022,L-MD,-3.8,-1.4,-2.5
2022,LAF,-7.6,-2.0,-5.6
2022,LAM,-9.9,-4.5,-5.5
2022,LAS,-2.1,2.4,-4.6
2022,LBSU,-0.6,-0.9,0.3
2022,LEH,-6.5,-3.5,-2.9
2022,LIB,5.3,-0.7,5.9
2022,LIP,-5.0,-2.8,-2.2
2022,LIU,-1.8,-1.5,-0.3
2022,LMU,-2.7,2.0,-4.7
2022,LONG,2.9,0.5,2.5
2022,LOU,3.9,2.0,1.9
2022,LSU,15.6,6.5,9.0
2022,LUC,11.6,8.2,3.4
2022,M-OH,-2.9,-0.4,-2.4
2022,MAN,-2.9,1.4,-4.4
2022,MARQ,8.8,3.0,5.7
2022,MASS,-0.3,-0.4,0.0
2022,MCN,-4.6,-3.1,-1.5
2022,MEM,13.2,8.3,5.0
2022,MER,-0.9,0.5,-1.3
2022,MIA,9.8,4.8,5.0
2022,MICH,11.8,5.6,6.2
2022,MILW,-7.4,-7.9,0.4
2022,MINN,4.7,2.5,2.2
2022,MISS,5.1,2.9,2.2
2022,MIZ,1.1,-0.9,2.1
2022,MONM,2.9,1.5,1.4
2022,MONT,-3.0,1.1,-4.1
2022,MORE,3.4,0.9,2.5
2022,MORG,-4.6,-2.6,-1.9
2022,MOST,7.2,5.7,1.5
2022,MRMK,-4.9,-0.3,-4.6
2022,MRSH,-2.9,-3.6,0.8
2022,MRST,-0.7,-0.4,-0.3
2022,MSM,-2.3,-1.4,-0.9
2022,MSST,10.6,5.4,5.1
2022,MSU,10.7,5.4,5.3
2022,MTST,0.8,2.3,-1.5
2022,MTSU,5.5,0.7,4.8
2022,MUR,10.7,5.1,5.6
2022,MVSU,-10.7,-5.7,-5.1
2022,NAU,-9.6,-5.2,-4.3
2022,NAVY,1.1,1.6,-0.5
2022,NCAT,-5.2,-6.6,1.3
2022,NCCU,-2.9,-2.4,-0.4
2022,NCSU,3.8,0.4,3.4
2022,NDSU,2.0,-2.3,4.4
2022,NEB,2.9,3.9,-1.0
2022,NEV,1.1,2.5,-1.4
2022,NIA,0.9,1.5,-0.7
2022,NICH,-0.1,-0.7,0.6
2022,NIU,-6.1,-2.3,-3.8
2022,NJIT,-7.8,-5.6,-2.3
2022,NKU,0.4,-1.2,1.6
2022,NMSU,4.8,-1.5,6.3
2022,NORF,1.4,-0.9,2.3
2022,NWST,-7.8,-6.6,-1.2
2022,OAK,2.3,2.6,-0.3
2022,ODU,-0.4,1.2,-1.6
2022,OHIO,3.8,2.6,1.2
2022,OKST,10.5,4.0,6.5
2022,OMA,-10.0,-7.7,-2.3
2022,ORE,7.8,3.6,4.2
2022,ORST,-2.1,-2.3,0.2
2022,ORU,3.7,3.8,-0.1
2022,OSU,11.8,4.5,7.3
2022,PAC,-6.2,-0.6,-5.6
2022,PENN,-2.1,-1.4,-0.7
2022,PEPP,-5.0,-2.2,-2.8
2022,PFW,-1.1,1.8,-2.9
2022,PITT,-0.7,-1.7,1.0
2022,PORT,-0.2,0.6,-0.8
2022,PRES,-4.0,-1.2,-2.8
2022,PRIN,3.8,3.7,0.1
2022,PROV,11.4,7.6,3.9
2022,PRST,-2.7,-0.3,-2.5
2022,PSU,7.3,4.6,2.8
2022,PUR,16.8,12.0,4.8
2022,QUIN,-1.9,2.3,-4.2
2022,RAD,-5.6,-4.5,-1.1
2022,RGV,-7.0,-4.9,-2.1
2022,RICE,-1.9,1.2,-3.1
2022,RICH,7.7,4.8,2.9
2022,RID,-2.3,-3.4,1.0
2022,RMU,-6.1,-1.0,-5.1
2022,RUTG,7.8,2.0,5.8
2022,SAC,-7.2,-5.5,-1.8
2022,SAM,-1.7,-2.2,0.5
2022,SBU,8.0,3.6,4.4
2022,SCST,-6.3,-6.1,-0.2
2022,SCU,7.4,7.4,0.0
2022,SDAK,-0.6,0.6,-1.2
2022,SDST,8.0,2.9,5.1
2022,SDSU,11.2,4.9,6.4
2022,SEA,3.1,1.8,1.4
2022,SELA,-4.3,-3.7,-0.6
2022,SEMO,-4.7,-4.0,-0.8
2022,SFA,0.8,4.7,-3.9
2022,SFBK,-5.8,-1.3,-4.5
2022,SFPA,-6.6,-4.1,-2.5
2022,SHSU,2.0,-0.4,2.4
2022,SHU,-5.8,-3.0,-2.8
2022,SIE,-2.9,0.8,-3.8
2022,SIU,1.2,1.1,0.1
2022,SIUE,-4.8,-5.8,1.1
2022,SJSU,-6.3,-6.8,0.6
2022,SJU,10.0,3.2,6.8
2022,SLU,9.2,5.5,3.8
2022,SMC,13.3,7.6,5.7
2022,SMU,9.6,5.3,4.2
2022,SOU,-0.9,5.2,-6.1
2022,SPU,5.7,-0.3,6.0
2022,STAN,4.6,2.2,2.4
2022,STBK,-2.3,-0.4,-1.9
2022,STET,-6.4,-0.6,-5.8
2022,STMN,-5.8,-3.9,-1.9
2022,SUU,-0.5,-0.4,-0.1
2022,SYR,9.1,4.3,4.8
2022,Southern California,10.2,5.3,4.9
2022,TA&M,10.3,5.6,4.7
2022,TAR,-3.0,-3.2,0.2
2022,TCU,10.9,4.7,6.1
2022,TEM,3.8,1.4,2.4
2022,TENN,18.0,7.1,10.9
2022,TEX,14.0,3.6,10.4
2022,TLSA,1.1,-1.3,2.4
2022,TNST,-3.6,-3.1,-0.4
2022,TNTC,-3.1,-2.5,-0.7
2022,TOL,7.8,9.0,-1.2
2022,TOW,7.5,3.6,3.9
2022,TROY,-0.9,-0.6,-0.3
2022,TTU,17.6,10.7,6.8
2022,TULN,6.2,1.3,4.8
2022,TXSO,0.5,0.8,-0.3
2022,TXST,2.9,5.7,-2.9
2022,UAB,9.8,6.9,2.9
2022,UALB,-4.2,-4.2,-0.1
2022,UAPB,-10.4,-6.5,-3.9
2022,UCD,-3.1,-3.4,0.3
2022,UCF,5.6,3.7,1.9
2022,UCI,3.2,4.0,-0.8
2022,UCLA,16.5,6.0,10.5
2022,UCR,-0.7,-5.2,4.5
2022,UCSB,1.3,0.3,1.0
2022,UCSD,-4.4,1.0,-5.3
2022,UGA,-1.2,0.6,-1.9
2022,UIC,-4.2,-1.2,-3.0
2022,UIW,-10.1,-3.5,-6.6
2022,ULM,-4.6,-2.7,-1.9
2022,UMBC,-1.8,0.7,-2.5
2022,UMES,-6.1,-5.2,-0.9
2022,UML,-1.8,1.8,-3.5
2022,UNA,-3.9,-3.9,0.0
2022,UNC,13.9,7.3,6.7
2022,UNCA,1.1,2.2,-1.1
2022,UNCG,-0.0,-1.6,1.6
2022,UNCO,-3.4,-4.1,0.7
2022,UNCW,0.2,-0.2,0.3
2022,UND,-9.8,-6.1,-3.8
2022,UNF,-3.4,0.3,-3.7
2022,UNH,-1.4,0.3,-1.7
2022,UNI,4.9,2.9,2.0
2022,UNLV,6.4,5.9,0.5
2022,UNM,-3.5,1.2,-4.7
2022,UNO,-3.8,0.4,-4.3
2022,UNT,8.4,4.8,3.6
2022,UPST,-3.9,-2.4,-1.6
2022,URI,3.6,3.2,0.4
2022,USA,1.7,0.0,1.6
2022,USD,-2.1,-1.1,-0.9
2022,USF,-3.3,0.1,-3.4
2022,USM,-9.1,-3.4,-5.7
2022,USU,6.9,3.6,3.3
2022,UTA,-2.2,-2.0,-0.2
2022,UTAH,2.8,0.3,2.6
2022,UTC,8.5,3.1,5.4
2022,UTEP,0.6,-3.8,4.4
2022,UTM,-6.2,-4.7,-1.5
2022,UTSA,-7.5,-6.7,-0.8
2022,UTU,-5.6,-1.1,-4.5
2022,UVA,9.1,0.5,8.7
2022,UVM,10.3,6.6,3.7
2022,UVU,0.9,1.8,-0.9
2022,VAL,-1.9,-1.5,-0.4
2022,VAN,9.2,5.4,3.8
2022,VCU,9.1,7.7,1.5
2022,VILL,17.6,10.9,6.7
2022,VMI,1.2,-1.1,2.3
2022,W&M,-8.4,-4.6,-3.8
2022,WAG,4.2,4.6,-0.4
2022,WAKE,10.6,0.3,10.3
2022,WASH,3.8,2.9,0.9
2022,WCU,-5.7,0.1,-5.8
2022,WEB,-0.2,0.6,-0.7
2022,WICH,6.9,4.3,2.6
2022,WIN,1.4,-1.1,2.5
2022,WIS,11.5,8.6,2.9
2022,WIU,-3.3,-1.9,-1.4
2022,WKU,4.4,2.0,2.5
2022,WMU,-9.6,-6.5,-3.2
2022,WOF,4.5,1.2,3.3
2022,WRST,1.2,-0.1,1.3
2022,WSU,9.4,4.9,4.5
2022,WVU,8.0,7.5,0.6
2022,WYO,4.5,0.5,4.0
2022,XAV,10.1,4.2,5.8
2022,YALE,1.1,0.7,0.4
2022,YSU,-3.0,-3.0,-0.0
2023,AAMU,-7.1,-5.4,-1.6
2023,ACU,0.8,3.2,-2.4
2023,AKR,5.0,1.7,3.2
2023,ALA,18.9,8.1,10.8
2023,ALCN,-4.2,-3.4,-0.8
2023,ALST,-9.1,-4.9,-4.2
2023,AMCC,-1.1,-2.6,1.5
2023,AMER,-4.0,-4.7,0.6
2023,APP,1.1,3.0,-1.9
2023,APSU,-7.2,-4.1,-3.1
2023,ARIZ,14.5,8.3,6.2
2023,ARK,12.6,4.6,8.0
2023,ARMY,-2.5,-3.1,0.6
2023,ARST,-5.9,-0.6,-5.2
2023,ASU,8.3,2.1,6.2
2023,AUB,12.0,6.1,5.9
2023,BALL,1.0,0.6,0.4
2023,BAY,14.2,9.6,4.6
2023,BCU,-8.8,-8.3,-0.5
2023,BEL,3.4,1.2,2.2
2023,BELL,-2.5,-2.8,0.2
2023,BGSU,-4.8,-4.6,-0.2
2023,BING,-5.7,-0.9,-4.8
2023,BOIS,9.7,5.3,4.5
2023,BRAD,8.3,5.4,2.9
2023,BRWN,0.3,0.1,0.1
2023,BRY,1.2,0.2,1.1
2023,BUCK,-4.1,-3.5,-0.6
2023,BUF,-0.9,1.4,-2.3
2023,BUT,3.1,1.2,1.9
2023,BYU,6.0,4.8,1.3
2023,CAL,-5.8,-3.7,-2.0
2023,CAM,-1.2,-1.8,0.6
2023,CAN,-3.4,-3.2,-0.2
2023,CARK,-7.7,-1.3,-6.4
2023,CBU,1.5,1.0,0.5
2023,CCSU,-7.4,-5.7,-1.7
2023,CCU,-3.5,-0.3,-3.2
2023,CHSO,-5.3,-2.8,-2.4
2023,CHST,-5.5,-5.4,-0.2
2023,CIN,10.1,1.3,8.9
2023,CIT,-6.7,-3.1,-3.6
2023,CLE,-0.4,-0.7,0.3
2023,CLEM,8.7,1.1,7.7
2023,CLT,4.2,2.4,1.8
2023,CMU,-7.9,-2.6,-5.2
2023,COFC,8.6,4.3,4.3
2023,COLG,5.0,3.6,1.5
2023,COLO,6.5,5.4,1.1
2023,COLU,-7.5,-4.4,-3.1
2023,CONN,18.9,10.2,8.6
2023,COPP,-7.8,-7.2,-0.5
2023,COR,2.5,-0.3,2.9
2023,CREI,14.7,7.0,7.7
2023,CSU,3.0,3.8,-0.9
2023,CSUB,-6.5,-0.1,-6.3
2023,CSUF,1.7,-1.0,2.7
2023,CSUN,-7.1,-3.4,-3.6
2023,DART,-3.7,-2.1,-1.5
2023,DAV,1.2,-0.4,1.6
2023,DAY,9.0,4.1,4.9
2023,DEL,-2.0,-1.1,-0.9
2023,DEN,-7.2,-3.3,-3.9
2023,DEP,2.1,-0.5,2.6
2023,DETM,-0.3,-1.4,1.1
2023,DREX,0.2,2.1,-1.9
2023,DRKE,8.8,4.8,4.0
2023,DSU,-9.4,-5.8,-3.5
2023,DUKE,13.6,8.8,4.8
2023,DUQ,3.0,4.0,-0.9
2023,ECU,-0.6,0.1,-0.6
2023,EIU,-8.2,-1.7,-6.5
2023,EKU,1.3,-0.1,1.4
2023,ELON,-8.0,-3.9,-4.1
2023,EMU,-7.6,-4.7,-2.9
2023,ETAM,-6.5,-5.4,-1.1
2023,ETSU,-3.9,-1.7,-2.3
2023,EVAN,-9.1,-3.8,-5.4
2023,EWU,3.3,-0.3,3.6
2023,FAIR,-2.9,-3.2,0.3
2023,FAMU,-9.8,-3.8,-6.1
2023,FAU,11.5,5.9,5.6
2023,FDU,-3.9,-1.8,-2.0
2023,FGCU,0.9,0.3,0.6
2023,FIU,-3.4,-0.9,-2.5
2023,FLA,8.9,3.2,5.7
2023,FOR,2.8,-1.0,3.9
2023,FRES,0.2,0.8,-0.6
2023,FSU,-0.6,1.2,-1.8
2023,FUR,6.3,2.6,3.6
2023,GASO,-0.9,4.0,-4.9
2023,GAST,-4.6,-2.7,-1.9
2023,GCU,6.1,0.8,5.4
2023,GMU,2.5,4.6,-2.1
2023,GONZ,14.9,12.5,2.5
2023,GRAM,-0.8,-2.0,1.1
2023,GTWN,-1.4,-0.3,-1.0
2023,GWEB,1.1,0.1,1.0
2023,HALL,8.5,4.5,4.0
2023,HAMP,-8.8,-5.9,-2.8
2023,HARV,-0.2,1.9,-2.1
2023,HAW,2.3,2.9,-0.6
2023,HCU,-9.2,-3.4,-5.8
2023,HOF,7.1,1.6,5.5
2023,HOU,20.5,9.9,10.6
2023,HOW,-2.2,-1.0,-1.1
2023,HPU,-5.7,-9.1,3.4
2023,IDHO,-5.4,-1.1,-4.3
2023,IDST,-4.9,-4.6,-0.2
2023,ILL,11.6,2.6,9.0
2023,ILST,-4.1,-1.0,-3.1
2023,INST,6.3,10.1,-3.8
2023,IONA,8.8,4.8,4.0
2023,IOWA,11.4,5.0,6.5
2023,ISU,11.7,1.6,10.1
2023,IUIN,-9.9,-8.2,-1.7
2023,JAX,-1.9,-1.3,-0.6
2023,JKST,-6.2,-6.1,-0.0
2023,JMU,6.5,3.6,2.9
2023,JOES,-0.2,0.0,-0.2
2023,JXST,-3.3,-2.8,-0.5
2023,KENN,2.6,2.7,-0.1
2023,KENT,8.2,8.2,0.0
2023,KSU,11.6,5.0,6.6
2023,L-MD,-6.6,-1.4,-5.2
2023,LAF,-3.7,-0.2,-3.5
2023,LAM,-9.4,-3.2,-6.2
2023,LAS,-1.1,-1.5,0.4
2023,LBSU,-0.0,-1.1,1.1
2023,LEH,-4.0,-2.2,-1.8
2023,LIB,10.4,7.5,2.9
2023,LIN,-8.6,-5.1,-3.5
2023,LIP,1.1,0.9,0.1
2023,LIU,-10.0,-8.3,-1.7
2023,LMU,2.9,2.4,0.5
2023,LONG,1.4,-1.4,2.7
2023,LOU,-5.6,-5.8,0.2
2023,LSU,2.5,3.2,-0.7
2023,LUC,-3.0,1.3,-4.3
2023,M-OH,-4.2,-5.2,1.0
2023,MAN,-5.0,-5.5,0.5
2023,MARQ,13.8,10.6,3.2
2023,MASS,-0.2,-2.9,2.6
2023,MCN,-8.2,-1.5,-6.7
2023,MEM,11.7,6.1,5.5
2023,MER,-1.2,-1.4,0.2
2023,MIA,11.6,5.4,6.3
2023,MICH,9.1,3.1,6.0
2023,MILW,-0.9,-0.4,-0.5
2023,MINN,-1.3,-4.0,2.7
2023,MISS,4.6,2.6,2.0
2023,MIZ,8.6,3.5,5.1
2023,MONM,-9.2,-4.5,-4.7
2023,MONT,-0.3,-2.4,2.1
2023,MORE,-2.2,-1.9,-0.4
2023,MORG,-4.1,-1.3,-2.8
2023,MOST,1.4,1.7,-0.3
2023,MRMK,-4.6,1.3,-5.9
2023,MRSH,7.7,1.7,6.0
2023,MRST,-4.4,-1.2,-3.2
2023,MSM,-4.2,2.5,-6.7
2023,MSST,10.1,5.4,4.7
2023,MSU,11.5,9.7,1.8
2023,MTST,4.1,3.1,0.9
2023,MTSU,2.5,2.2,0.3
2023,MUR,-1.6,-1.1,-0.6
2023,MVSU,-9.7,-4.5,-5.2
2023,NAU,-2.1,-1.0,-1.1
2023,NAVY,0.7,-2.5,3.2
2023,NCAT,-5.9,-2.7,-3.2
2023,NCCU,1.4,-0.3,1.7
2023,NCSU,10.2,5.2,5.0
2023,NDSU,-3.4,-0.2,-3.2
2023,NEB,4.3,5.9,-1.6
2023,NEV,8.1,5.2,2.9
2023,NIA,-3.2,-0.7,-2.6
2023,NICH,-3.5,-5.9,2.4
2023,NIU,-4.7,-2.2,-2.5
2023,NJIT,-6.9,-2.1,-4.8
2023,NKU,2.0,0.2,1.9
2023,NMSU,-0.1,4.6,-4.7
2023,NORF,0.6,1.4,-0.8
2023,NWST,-2.3,-0.3,-2.0
2023,OAK,-3.8,1.7,-5.5
2023,ODU,0.2,1.1,-0.9
2023,OHIO,3.7,-0.8,4.5
2023,OKST,10.4,3.2,7.2
2023,OMA,-7.4,-3.0,-4.4
2023,ORE,10.4,7.3,3.1
2023,ORST,-2.5,0.2,-2.7
2023,ORU,6.5,5.5,1.0
2023,OSU,11.1,4.3,6.8
2023,PAC,-2.7,-1.2,-1.5
2023,PENN,3.0,0.6,2.4
2023,PEPP,-2.2,0.5,-2.7
2023,PFW,-0.7,0.0,-0.8
2023,PITT,8.7,4.9,3.8
2023,PORT,-0.7,-2.6,1.9
2023,PRES,-8.5,-7.2,-1.4
2023,PRIN,5.6,4.8,0.8
2023,PROV,11.0,6.5,4.5
2023,PRST,-1.2,3.0,-4.2
2023,PSU,10.8,10.1,0.7
2023,PUR,15.4,9.0,6.5
2023,QUC,-2.0,-4.2,2.2
2023,QUIN,-0.3,-0.2,-0.0
2023,RAD,1.4,0.2,1.2
2023,RGV,-3.7,-1.6,-2.2
2023,RICE,-2.0,0.8,-2.8
2023,RICH,2.2,-1.6,3.8
2023,RID,-0.1,-0.9,0.7
2023,RMU,-2.0,-1.9,-0.2
2023,RUTG,12.2,4.6,7.6
2023,SAC,-2.6,1.6,-4.2
2023,SAM,1.1,-0.4,1.5
2023,SBU,-0.4,-0.8,0.3
2023,SCST,-8.6,-4.8,-3.8
2023,SCU,5.0,5.8,-0.8
2023,SDAK,-6.6,-4.0,-2.6
2023,SDST,0.5,-1.7,2.2
2023,SDSU,13.0,6.1,6.8
2023,SEA,1.8,3.9,-2.0
2023,SELA,-4.6,-1.4,-3.2
2023,SEMO,-3.8,-3.1,-0.7
2023,SFA,3.2,5.5,-2.4
2023,SFBK,-8.6,-4.0,-4.5
2023,SFPA,-6.4,-2.3,-4.1
2023,SHSU,9.6,5.9,3.7
2023,SHU,-5.6,-4.4,-1.2
2023,SIE,-0.4,-2.3,1.9
2023,SIU,2.9,0.5,2.3
2023,SIUE,-3.3,-1.5,-1.8
2023,SJSU,3.4,3.2,0.2
2023,SJU,7.8,0.8,7.0
2023,SLU,6.4,5.4,1.0
2023,SMC,12.5,8.0,4.6
2023,SMU,-0.5,-0.6,0.0
2023,SOU,-4.1,-3.3,-0.7
2023,SPU,-5.4,-2.6,-2.8
2023,STAN,7.0,4.0,3.0
2023,STBK,-6.7,-4.2,-2.6
2023,STET,0.8,1.2,-0.4
2023,STMN,-0.8,-0.2,-0.6
2023,STO,-6.5,-0.5,-6.0
2023,SUU,4.0,1.0,3.0
2023,SYR,4.6,4.6,-0.0
2023,Southern California,8.8,3.5,5.2
2023,TA&M,12.1,8.2,3.9
2023,TAR,1.1,-1.7,2.8
